
700	-125.438386541568
701	-124.592704889963
702	-123.747822945737
703	-122.903733938379
704	-122.060431128865
705	-121.217907809692
706	-120.37615730485
707	-119.535172969201
708	-118.694948188704
709	-117.855476379836
710	-117.016750989901
711	-116.178765496317
712	-115.341513406864
713	-114.50498825933
714	-113.669183621363
715	-112.834093090178
716	-111.999710292566
717	-111.166028884587
718	-110.333042551878
719	-109.500745008473
720	-108.66912999765
721	-107.83819129147
722	-107.007922690175
723	-106.178318022723
724	-105.349371146216
725	-104.521075945879
726	-103.693426334782
727	-102.866416253923
728	-102.040039672035
729	-101.21429058501
730	-100.38916301666
731	-99.5646510176311
732	-98.7407486658576
733	-97.9174500662797
734	-97.0947493506752
735	-96.2726406775405
736	-95.4511182319875
737	-94.6301762255967
738	-93.8098088963924
739	-92.9900105085191
740	-92.170775352393
741	-91.3520977444648
742	-90.533972026899
743	-89.7163925678134
744	-88.8993537609885
745	-88.0828500258086
746	-87.2668758070878
747	-86.4514255751167
748	-85.6364938252521
749	-84.8220750783026
750	-84.0081638800399
751	-83.1947548011969
752	-82.3818424374396
753	-81.569421409294
754	-80.7574863619099
755	-79.9460319652679
756	-79.135052913644
757	-78.3245439260524
758	-77.5144997456771
759	-76.7049151402551
760	-75.8957849016353
761	-75.0871038457952
762	-74.2788668129799
763	-73.4710686673528
764	-72.6637042970119
765	-71.856768614168
766	-71.0502565545133
767	-70.2441630779874
768	-69.4384831679824
769	-68.6332118314204
770	-67.8283440992276
771	-67.0238750255676
772	-66.2197996882256
773	-65.4161131885991
774	-64.6128106512595
775	-63.8098872243187
776	-63.0073380791008
777	-62.2051584105327
778	-61.4033434363633
779	-60.6018883977912
780	-59.8007885593298
781	-59.000039208442
782	-58.199635655862
783	-57.3995732353144
784	-56.5998473038198
785	-55.800453241136
786	-55.0013864504031
787	-54.2026423575269
788	-53.404216411499
789	-52.6061040845033
790	-51.8083008713363
791	-51.0108022900637
792	-50.2136038816007
793	-49.4167012099377
794	-48.6200898617831
795	-47.823765447066
796	-47.0277235985862
797	-46.231959972074
798	-45.4364702461668
799	-44.641250122878
800	-43.8462953265663
801	-43.0516016051678
802	-42.2571647293553
803	-41.4629804929738
804	-40.6690447128277
805	-39.8753532289397
806	-39.0819019042928
807	-38.2886866250847
808	-37.4957033007606
809	-36.7029478638203
810	-35.9104162700325
811	-35.118104498588
812	-34.3260085518073
813	-33.5341244554798
814	-32.7424482588019
815	-31.9509760343561
816	-31.1597038781373
817	-30.3686279100385
818	-29.5777442731157
819	-28.7870491343993
820	-27.9965386845493
821	-27.2062091379616
822	-26.4160567329144
823	-25.626077731738
824	-24.8362684205853
825	-24.0466251096149
826	-23.2571441334849
827	-22.4678218505482
828	-21.678654643874
829	-20.8896389207557
830	-20.1007711130665
831	-19.3120476770286
832	-18.5234650936221
833	-17.7350198687688
834	-16.9467085328663
835	-16.1585276415444
836	-15.3704737754852
837	-14.5825435401666
838	-13.7947335669743
839	-13.0070405120122
840	-12.2194610573438
841	-11.4319919103968
842	-10.6446298044499
843	-9.85737149873247
844	-9.07021377815978
845	-8.28315345411121
846	-7.49618736401247
847	-6.70931237175028
848	-5.92252536774673
849	-5.13582326913382
850	-4.34920301976608
851	-3.56266159058866
852	-2.77619597968835
853	-1.98980321225011
854	-1.20348034115093
855	-0.417224446740056
856	0.368967362752483
857	1.15509795126582
858	1.94117015459173
859	2.72718678020079
860	3.51315060694924
861	4.2990643851887
862	5.08493083630867
863	5.87075265279013
864	6.65653249763128
865	7.44227300465786
866	8.22797677782397
867	9.01364639127855
868	9.79928438907012
869	10.5848932851491
870	11.3704755625915
871	12.1560336742522
872	12.9415700414767
873	13.7270870548073
874	14.5125870732047
875	15.2980724240941
876	16.0835454026944
877	16.8690082723878
878	17.6544632639674
879	18.439912575717
880	19.2253583727802
881	20.010802787274
882	20.7962479177606
883	21.5816958290527
884	22.3671485521652
885	23.1526080834955
886	23.9380763849507
887	24.7235553838096
888	25.5090469717101
889	26.2945530052534
890	27.080075304928
891	27.8656156554371
892	28.6511758046807
893	29.4367574641641
894	30.2223623081138
895	31.0079919734554
896	31.7936480593636
897	32.5793321268925
898	33.3650456987586
899	34.1507902588693
900	34.9365672518078
901	35.7223780830009
902	36.5082241176674
903	37.2941066810923
904	38.0800270577252
905	38.8659864909273
906	39.6519861829602
907	40.4380272940964
908	41.2241109422924
909	42.0102382031328
910	42.7964101090619
911	43.5826276490053
912	44.3688917681703
913	45.1552033672669
914	45.9415633024058
915	46.7279723844375
916	47.514431378521
917	48.3009410037842
918	49.0875019328834
919	49.8741147910915
920	50.6607801564379
921	51.4474985588988
922	52.2342704799458
923	53.0210963520042
924	53.8079765579528
925	54.5949114308187
926	55.381901252896
927	56.1689462555539
928	56.9560466183936
929	57.7432024690728
930	58.5304138824371
931	59.3176808801131
932	60.105003429856
933	60.8923814452133
934	61.6798147844559
935	62.4673032506444
936	63.254846590375
937	64.042444493816
938	64.8300965933924
939	65.6178024639227
940	66.4055616212645
941	67.1933735222665
942	67.9812375638412
943	68.7691530821889
944	69.5571193526163
945	70.3451355881662
946	71.1332009395902
947	71.9213144942998
948	72.7094752756801
949	73.497682242603
950	74.285934288476
951	75.0742302405565
952	75.8625688593654
953	76.6509488378052
954	77.4393688004693
955	78.2278273028346
956	79.0163228304029
957	79.8048537982367
958	80.5934185496603
959	81.3820153560079
960	82.170642415326
961	82.9592978519273
962	83.7479797152992
963	84.5366859794201
964	85.3254145417379
965	86.1141632224545
966	86.9029297635985
967	87.6917118279625
968	88.4805069985949
969	89.26931277756
970	90.0581265849799
971	90.846945758441
972	91.6357675517602
973	92.4245891338839
974	93.2134075884879
975	94.0022199122998
976	94.7910230145809
977	95.5798137160044
978	96.3685887475537
979	97.1573447495466
980	97.9460782705117
981	98.7347857662304
982	99.5234635986333
