
700	18.186751212754
702	18.3297703848842
704	18.4742820988896
706	18.6203037774344
708	18.7678530827244
710	18.9169479203332
712	19.0676064431866
714	19.2198470555362
716	19.3736884170565
718	19.5291494469917
720	19.686249328409
722	19.8450075124952
724	20.0054437229663
726	20.16757796055
728	20.3314305075365
730	20.4970219324453
732	20.6643730947462
734	20.833505149715
736	21.0044395533311
738	21.1771980672991
740	21.3518027641766
742	21.5282760325594
744	21.7066405824035
746	21.8869194504459
748	22.0691360057121
750	22.2533139551435
752	22.4394773493261
754	22.6276505883422
756	22.8178584277315
758	23.0101259845572
760	23.2044787436113
762	23.4009425637247
764	23.5995436842201
766	23.8003087314573
768	24.0032647255578
770	24.208439087225
772	24.4158596447123
774	24.6255546409237
776	24.8375527406666
778	25.0518830380545
780	25.268575064045
782	25.487658794112
784	25.7091646561383
786	25.9331235383771
788	26.1595667976568
790	26.3885262676992
792	26.620034267629
794	26.8541236106581
796	27.0908276129575
798	27.3301801026478
800	27.5722154290835
802	27.8169684722287
804	28.0644746522993
806	28.3147699395183
808	28.5678908642039
810	28.8238745269269
812	29.0827586089807
814	29.3445813830209
816	29.6093817239378
818	29.8771991199904
820	30.1480736841019
822	30.4220461654737
824	30.6991579613813
826	30.9794511292955
828	31.2629683991543
830	31.5497531860017
832	31.8398496028386
834	32.1333024737587
836	32.4301573473677
838	32.7304605105288
840	33.0342590023256
842	33.3416006284002
844	33.6525339755658
846	33.9671084267432
848	34.2853741762466
850	34.6073822453648
852	34.9331844983095
854	35.2628336584932
856	35.5963833252269
858	35.9338879906529
860	36.2754030572473
862	36.6209848555072
864	36.9706906621765
866	37.3245787188336
868	37.6827082508536
870	38.0451394868535
872	38.4119336785616
874	38.7831531210974
876	39.1588611737701
878	39.5391222812863
880	39.9240019954502
882	40.3135669974464
884	40.7078851204981
886	41.1070253730975
888	41.5110579627964
890	41.9200543205406
892	42.3340871255067
894	42.7532303305559
896	43.1775591883164
898	43.6071502777455
900	44.0420815314655
902	44.4824322636207
904	44.9282831984173
906	45.3797164993808
908	45.8368157992155
910	46.2996662304412
912	46.7683544566613
914	47.2429687047479
916	47.7235987975454
918	48.210336187532
920	48.7032739912628
922	49.2025070245321
924	49.7081318384893
926	50.2202467565682
928	50.7389519123357
930	51.264349288155
932	51.7965427549697
934	52.335638112827
936	52.8817431326144
938	53.4349675985691
940	53.9954233520487
942	54.5632243362158
944	55.1384866419171
946	55.7213285545902
948	56.3118706024185
950	56.9102356056699
952	57.5165487270902
954	58.1309375238346
956	58.7535320004434
958	59.3844646631848
960	60.023870575865
962	60.6718874169663
964	61.3286555380977
966	61.9943180241374
968	62.6690207547316
970	63.352912467332
972	64.046144821967
974	64.7488724675077
976	65.4612531096862
978	66.1834475808352
980	66.9156199113413
982	67.6579374030439
984	68.4105707044079
986	69.1736938876808
988	69.9474845279268
990	70.732123784275
992	71.5277964830704
994	72.3346912033501
996	73.1530003643086
998	73.9829203152732
1000	74.8246514278056
1002	75.6783981903701
1004	76.54436930533
1006	77.4227777885522
1008	78.3138410715241
1010	79.2177811063162
1012	80.1348244730608
1014	81.0652024905192
1016	82.0091513292005
1018	82.9669121278572
1020	83.938731112798
1022	84.9248597203064
1024	85.9255547225327
1026	86.9410783564518
1028	87.9716984564386
1030	89.0176885902425
1032	90.0793281985613
1034	91.1569027383808
1036	92.2507038301115
1038	93.3610294086359
1040	94.4881838783269
1042	95.6324782722204
1044	96.7942304154502
1046	97.9737650930022
1048	99.1714142220074
1050	100.387517028625
1052	101.62242022947
1054	102.87647821805
1056	104.150053256291
1058	105.443515670776
1060	106.757244054698
1062	108.091625474727
1064	109.447055683812
1066	110.823939339375
1068	112.222690227334
1070	113.643731492221
1072	115.08749587328
1074	116.554425946909
1076	118.044974375378
1078	119.559604162359
1080	121.098788915
1082	122.663013112889
1084	124.252772384271
1086	125.86857378936
1088	127.510936111095
1090	129.180390153417
1092	130.877479047408
1094	132.602758565294
1096	134.356797442488
1098	136.140177708011
1100	137.953495023323
1102	139.797359029774
1104	141.67239370468
1106	143.579237726949
1108	145.518544850701
1110	147.490984289723
1112	149.497241110092
1114	151.53801663287
1116	153.614028846879
1118	155.726012831041
1120	157.874721186798
1122	160.060924480908
1124	162.285411698521
1126	164.5489907066
1128	166.852488727964
1130	169.196752825928
1132	171.582650399796
1134	174.011069690662
1136	176.482920298799
1138	178.999133710917
1140	181.560663838998
1142	184.168487569445
1144	186.823605323158
1146	189.527041626049
1148	192.279845690077
1150	195.083092004745
1152	197.937880938309
1154	200.845339349443
1156	203.806621207589
1158	206.822908222976
1160	209.895410485194
1162	213.025367110124
1164	216.214046894359
1166	219.46274897637
1168	222.772803504051
1170	226.14557230814
1172	229.582449579267
1174	233.08486254866
1176	236.654272171734
1178	240.292173811291
1180	244.000097921202
1182	247.779610727738
1184	251.632314906455
1186	255.559850253659
1188	259.563894349728
1190	263.646163211776
1192	267.808411933713
1194	272.052435309732
1196	276.380068439579
1198	280.793187310975
1200	285.293709356312
